round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1442357482464812,1.8444335690001026,9,0,0,6,2,2,0.222,0.19
1,0.2934143011815657,1.7676461020000716,9,0,0,7,2,2,0.222,0.19
2,0.38596243468436664,1.9217683530000613,9,0,0,7,1,1,0.259,0.127
3,0.4999293885044485,1.858062481000161,9,0,0,5,2,2,0.333,0.107
4,0.5012945440851104,1.7942629829999532,9,0,0,6,4,3,0.4,0.143
5,0.5185708233300381,1.8520621669999855,9,0,0,6,6,4,0.444,0.214
6,0.5726592289224686,1.8027203290002944,9,0,0,7,2,2,0.429,0.204
7,0.5843807371840135,1.8045037219999358,9,0,0,6,2,2,0.444,0.185
8,0.5776020336110719,1.7972808660001647,9,0,0,7,3,3,0.457,0.185
9,0.5935131572753377,1.9515905949997432,9,0,0,7,2,2,0.456,0.176
10,0.5956785764722496,1.8384479149999606,9,0,0,7,5,5,0.485,0.195
11,0.5990679282587206,1.8304985370000395,9,0,0,8,2,2,0.472,0.19
12,0.6006684554912206,1.789601765000043,9,0,0,7,4,4,0.487,0.198
13,0.5986442592854117,1.7722488469999007,9,0,0,7,4,4,0.5,0.204
14,0.6113072541543096,1.7924517299998115,9,0,0,8,1,1,0.481,0.194
15,0.6124370380831333,1.9624007309998888,9,0,0,7,2,2,0.479,0.188
16,0.5778844795932778,1.8658412619997762,9,0,0,7,8,7,0.51,0.218
17,0.5901708798192346,1.8240277729996706,9,0,0,8,3,3,0.506,0.22
18,0.6071647130819564,1.8180868309996185,9,0,0,8,5,5,0.515,0.231
19,0.6082474226804123,1.8438976390002608,9,0,0,6,6,5,0.533,0.243
20,0.6176622887539425,1.8259794909999982,9,0,0,8,5,5,0.54,0.252
21,0.6202513769241632,1.829785986999923,9,0,0,6,4,4,0.551,0.251
22,0.6244409923268841,1.8129309729997658,9,0,0,6,6,5,0.565,0.261
23,0.6295250200065904,1.7801091159999487,9,0,0,7,3,3,0.565,0.258
24,0.625806147907546,1.8124862030003897,9,0,0,7,3,3,0.564,0.255
