round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.18801487548839618,1.7735311230001116,9,0,0,6,6,6,1.0,0.429
1,0.2777856234995057,1.7880155110001397,9,0,0,7,7,7,1.0,0.5
2,0.252695005413548,1.8186272789998839,9,0,0,7,6,6,0.963,0.492
3,0.3880807795509109,1.8525240330000088,9,0,0,5,5,5,0.972,0.44
4,0.465518053005696,1.756884714999842,9,8,1,6,7,6,0.978,0.467
5,0.47662759497246154,1.405970090999972,9,8,1,1,1,1,0.981,0.413
6,0.4966812597090806,1.2563735220001035,9,9,1,1,2,1,0.984,0.395
7,0.5465329755684225,1.1911742949998825,9,9,1,0,2,0,0.984,0.387
8,0.5879113119615873,1.191215555000099,9,9,1,0,1,0,0.984,0.365
9,0.5999623405357059,1.203261227999974,9,9,1,0,0,0,0.984,0.333
10,0.5896059878548228,1.2382314999999835,9,9,1,0,1,0,0.984,0.32
11,0.6160146871910747,1.3238040239998554,9,9,1,0,0,0,0.984,0.298
12,0.6146495316104128,1.219953212000064,9,9,1,0,0,0,0.984,0.278
13,0.6083886456715153,1.2117043490000015,9,9,1,0,0,0,0.984,0.262
14,0.6186037753612955,1.2060550229998626,9,9,1,0,1,0,0.984,0.257
15,0.6009509014734266,1.213102820000131,9,9,1,0,1,0,0.984,0.253
16,0.6125311867438685,1.2114393609999752,9,9,1,0,0,0,0.984,0.241
17,0.6155910182177659,1.231864349999796,9,9,1,0,0,0,0.984,0.23
18,0.6205808972367368,1.2648356949998742,9,9,1,0,2,0,0.984,0.236
19,0.6185096267005602,1.2021631789998537,9,9,1,0,0,0,0.984,0.226
20,0.6193098903168103,1.2624762979999105,9,9,1,0,0,0,0.984,0.218
21,0.6027868003577649,1.201882077999926,9,9,1,0,1,0,0.984,0.216
22,0.6125782610742362,1.1988877329999923,9,9,1,0,1,0,0.984,0.215
23,0.6191215929953396,1.3502008350001233,9,9,1,0,0,0,0.984,0.208
24,0.6198747822812221,1.2116095979999955,9,9,1,0,0,0,0.984,0.202
