round,acc,t_round_s,n_malicious,asr
0,0.1392,17.524824499996612,3,0.8291111111111111
1,0.194,17.20578220000607,3,0.4666666666666667
2,0.2451,17.268000599986408,3,0.3042222222222222
3,0.2959,17.355398600018816,3,0.21022222222222223
4,0.3324,17.236598899995442,3,0.18066666666666667
5,0.3424,17.255148700001882,3,0.15355555555555556
6,0.3706,17.569558599992888,3,0.15244444444444444
7,0.3894,17.274154799990356,3,0.08422222222222223
8,0.4031,17.293748400028562,3,0.1628888888888889
9,0.417,17.450075200002175,3,0.06244444444444444
10,0.4306,17.351945100002922,3,0.1418888888888889
11,0.4449,17.28110339998966,3,0.09266666666666666
12,0.4465,17.360690900008194,3,0.11366666666666667
13,0.4621,17.332327900017845,3,0.09055555555555556
14,0.4638,17.271418000018457,3,0.10866666666666666
15,0.4726,17.256065199995646,3,0.09833333333333333
16,0.4769,17.30592639997485,3,0.11155555555555556
17,0.4836,17.35819289999199,3,0.12144444444444444
18,0.4871,17.232472100004088,3,0.11888888888888889
19,0.496,17.317306499986444,3,0.13
20,0.4983,17.362236200016923,3,0.14722222222222223
21,0.5128,17.436680699989665,3,0.15477777777777776
22,0.5137,17.308524399995804,3,0.196
23,0.5187,17.39320679998491,3,0.176
24,0.5289,17.32682109999587,3,0.212
25,0.5336,17.363289800006896,3,0.22155555555555556
26,0.5357,17.382311099994695,3,0.25422222222222224
27,0.5447,17.328669699985767,3,0.24811111111111112
28,0.5489,17.464387699990766,3,0.30866666666666664
29,0.5498,17.517952299996978,3,0.277
