round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.1,37.42383630000404,6,0,0,5,4,1,0.167,0.458,1.0
1,0.1516,30.003133499994874,6,0,0,6,1,1,0.167,0.271,0.08266666666666667
2,0.1674,28.408717800004524,6,0,0,5,0,0,0.111,0.181,0.8238888888888889
3,0.2706,27.433788299997104,6,0,0,6,1,1,0.125,0.156,0.4836666666666667
4,0.2747,31.211644800001523,6,0,0,5,0,0,0.1,0.125,0.8422222222222222
5,0.2984,33.982050899998285,6,0,0,4,1,1,0.167,0.104,0.49133333333333334
6,0.3248,28.812147500007995,6,0,0,4,2,1,0.19,0.113,0.8116666666666666
7,0.377,29.647386899989215,6,0,0,5,0,0,0.167,0.099,0.7925555555555556
8,0.4096,32.107776599994395,6,0,0,5,1,1,0.167,0.097,0.9122222222222223
9,0.4171,28.97521869999764,6,0,0,5,0,0,0.15,0.088,0.9338888888888889
10,0.4376,29.595592300000135,6,0,0,5,0,0,0.136,0.08,0.9266666666666666
11,0.4257,29.523638099999516,6,0,0,5,3,1,0.153,0.097,0.8987777777777778
12,0.4522,27.950392499988084,6,0,0,5,0,0,0.141,0.09,0.9288888888888889
13,0.4397,29.1158265999984,6,0,0,5,3,1,0.143,0.107,0.9327777777777778
14,0.4367,29.813309000004665,6,0,0,5,3,2,0.156,0.119,0.9237777777777778
15,0.4714,27.697061600003508,6,0,0,4,0,0,0.146,0.112,0.9264444444444444
16,0.4696,25.957256900001084,6,0,0,5,3,1,0.147,0.125,0.9487777777777778
17,0.477,26.003750899995794,6,0,0,6,1,1,0.148,0.123,0.9291111111111111
18,0.4866,26.76811340000131,6,0,0,4,2,1,0.149,0.127,0.9396666666666667
19,0.4964,33.03203290000965,6,0,0,6,1,0,0.142,0.127,0.9387777777777778
20,0.4906,36.08705770000233,6,0,0,4,4,2,0.159,0.139,0.9396666666666667
21,0.4762,36.20590149999771,6,0,0,3,2,0,0.152,0.144,0.938
22,0.51,35.31730179999431,6,0,0,4,0,0,0.145,0.138,0.9437777777777778
23,0.4862,37.323951600003056,6,0,0,5,3,1,0.146,0.146,0.9495555555555556
24,0.5118,39.28909800000838,6,0,0,4,1,1,0.147,0.143,0.9421111111111111
25,0.5119,23.932836399995722,6,0,0,6,2,0,0.141,0.147,0.9487777777777778
26,0.5232,22.07265479999478,6,0,0,5,1,0,0.136,0.147,0.9508888888888889
27,0.4638,22.41066750000755,6,0,0,5,4,3,0.155,0.153,0.9251111111111111
28,0.5154,23.295144199990318,6,0,0,5,1,1,0.155,0.151,0.9411111111111111
29,0.5331,22.705232599997544,6,0,0,5,1,1,0.156,0.149,0.9431111111111111
