round,acc,t_round_s,n_malicious,asr
0,0.1,27.772090599988587,3,1.0
1,0.1597,26.537275299997418,3,0.0
2,0.2249,25.883843099989463,3,0.45
3,0.2612,26.451650299990433,3,0.16
4,0.2719,26.619545499997912,3,0.3387777777777778
5,0.3298,27.000418600000557,3,0.16411111111111112
6,0.3422,26.548887099997955,3,0.27
7,0.3702,26.625607399997534,3,0.24955555555555556
8,0.3877,26.670835900004022,3,0.31277777777777777
9,0.4032,26.541654100001324,3,0.267
10,0.4098,26.605976000006194,3,0.37433333333333335
11,0.4226,27.06558640000003,3,0.4318888888888889
12,0.4262,27.063389899994945,3,0.4822222222222222
13,0.4393,26.699120699995547,3,0.5653333333333334
14,0.4404,26.822412900000927,3,0.597
15,0.4528,26.623612299998058,3,0.704
16,0.4492,26.859883099998115,3,0.647
17,0.4691,27.003035000001546,3,0.7638888888888888
18,0.469,26.682055500001297,3,0.7515555555555555
19,0.4794,26.460768900011317,3,0.7792222222222223
20,0.4835,26.30740119999973,3,0.7721111111111111
21,0.4901,26.231888499998604,3,0.8175555555555556
22,0.4949,26.4375044000044,3,0.8227777777777778
23,0.5026,26.468481999996584,3,0.827
24,0.5026,26.6293738999957,3,0.8475555555555555
25,0.5078,26.521728099993197,3,0.8565555555555555
26,0.5142,26.658812800000305,3,0.8518888888888889
27,0.5223,26.446240100005525,3,0.8702222222222222
28,0.5215,26.607234499999322,3,0.8637777777777778
29,0.5295,26.522906300000614,3,0.8755555555555555
