round,acc,t_round_s,n_malicious,asr
0,0.1,22.158886199991684,9,1.0
1,0.1294,22.109676899999613,9,1.0
2,0.1943,21.733975799987093,9,0.9977777777777778
3,0.277,22.660167000009096,9,0.8734444444444445
4,0.2907,24.38065780000761,9,0.9816666666666667
5,0.319,39.017368300003,9,0.9626666666666667
6,0.357,37.200567499996396,9,0.9858888888888889
7,0.3803,36.33642069999769,9,0.9685555555555555
8,0.3957,35.52387710000039,9,0.9756666666666667
9,0.4181,35.16839599999366,9,0.9585555555555556
10,0.4339,34.962527800002135,9,0.9646666666666667
11,0.4463,35.05194620000839,9,0.9604444444444444
12,0.4512,34.483398500000476,9,0.9586666666666667
13,0.4614,34.69783779999125,9,0.9646666666666667
14,0.4729,34.52033260000462,9,0.9581111111111111
15,0.4798,34.732900300004985,9,0.9644444444444444
16,0.4821,34.174761000002036,9,0.9613333333333334
17,0.4905,34.51490209999611,9,0.9664444444444444
18,0.4962,34.16166100000555,9,0.9635555555555556
19,0.5036,33.98000569999567,9,0.9597777777777777
20,0.5078,33.993067000003066,9,0.9602222222222222
21,0.513,34.763089600004605,9,0.9645555555555556
22,0.5202,34.54336219999823,9,0.9654444444444444
23,0.5218,34.88540500000818,9,0.9637777777777777
24,0.5306,33.75946079999267,9,0.9677777777777777
25,0.5326,34.880277999996906,9,0.9677777777777777
26,0.5355,33.983319899998605,9,0.9626666666666667
27,0.5418,34.39801419999276,9,0.9658888888888889
28,0.5468,29.77058159999433,9,0.9675555555555555
29,0.5487,27.68003449999378,9,0.9687777777777777
