round,acc,t_round_s,n_malicious,asr
0,0.1,27.8716451000073,9,1.0
1,0.1229,27.6324781000003,9,1.0
2,0.2037,27.414594400004717,9,0.9968888888888889
3,0.2762,27.478857699999935,9,0.8684444444444445
4,0.2828,27.52711550000822,9,0.9617777777777777
5,0.3027,27.672308399996837,9,0.9483333333333334
6,0.3383,27.922131600003922,9,0.9805555555555555
7,0.3601,28.075407399999676,9,0.9645555555555556
8,0.3934,28.06912420000299,9,0.9736666666666667
9,0.4079,28.215312699991046,9,0.9543333333333334
10,0.4223,28.311952699994436,9,0.963
11,0.4429,28.44905650000146,9,0.9552222222222222
12,0.4478,28.351307799995993,9,0.9544444444444444
13,0.4583,28.29931000000215,9,0.96
14,0.4646,28.415286699993885,9,0.9531111111111111
15,0.4684,28.44868660000793,9,0.9615555555555556
16,0.4752,28.077187700007926,9,0.9572222222222222
17,0.4813,29.703541199996835,9,0.9615555555555556
18,0.4874,32.8516180000006,9,0.9605555555555556
19,0.4924,35.490583199993125,9,0.9568888888888889
20,0.4953,35.73273479999625,9,0.9558888888888889
21,0.5035,37.56693610000366,9,0.959
22,0.5075,36.70640929999354,9,0.9637777777777777
23,0.513,37.33500650001224,9,0.9608888888888889
24,0.5155,27.632834100004402,9,0.9644444444444444
25,0.5198,23.250065400003223,9,0.9635555555555556
26,0.5191,22.508545200005756,9,0.9593333333333334
27,0.5295,22.83920419999049,9,0.9635555555555556
28,0.5336,22.503442500004894,9,0.9633333333333334
29,0.5363,23.371971799992025,9,0.9668888888888889
