round,acc,t_round_s,n_malicious,asr
0,0.1,17.107987199997297,9,1.0
1,0.233,16.76926959998673,9,0.5205555555555555
2,0.1943,17.172283000021707,9,0.8975555555555556
3,0.3043,16.78678540000692,9,0.39155555555555555
4,0.294,16.688514800014673,9,0.8751111111111111
5,0.3511,17.109998899977654,9,0.6928888888888889
6,0.3587,16.815612399979727,9,0.9545555555555556
7,0.3881,16.961232599976938,9,0.895
8,0.3964,17.276482899993425,9,0.9477777777777778
9,0.4134,16.849831900006393,9,0.9391111111111111
10,0.4367,16.92055059998529,9,0.941
11,0.4397,17.06062390000443,9,0.9472222222222222
12,0.4546,16.960585699998774,9,0.9516666666666667
13,0.4598,16.80984879998141,9,0.9461111111111111
14,0.4683,16.998053999996046,9,0.9354444444444444
15,0.476,16.84631019999506,9,0.9483333333333334
16,0.485,16.86011450001388,9,0.9447777777777778
17,0.4885,17.18500599998515,9,0.9475555555555556
18,0.498,17.04568000001018,9,0.9466666666666667
19,0.5045,16.865037799987476,9,0.9538888888888889
20,0.5094,17.155486800009385,9,0.9436666666666667
21,0.5162,16.790736399998423,9,0.9464444444444444
22,0.5177,17.10795840001083,9,0.9497777777777778
23,0.5299,17.169055100006517,9,0.9508888888888889
24,0.5259,16.928857899998548,9,0.95
25,0.5297,16.791084700002102,9,0.9517777777777777
26,0.5398,17.19720310001867,9,0.9508888888888889
27,0.543,16.886885899992194,9,0.9503333333333334
28,0.5493,16.85668739999528,9,0.9516666666666667
29,0.5513,17.106797599990387,9,0.9514444444444444
