round,acc,t_round_s,n_malicious,asr
0,0.1001,29.88040719999117,3,0.9998888888888889
1,0.177,26.577383900003042,3,0.6898888888888889
2,0.2366,27.285442199994577,3,0.42966666666666664
3,0.267,28.008432000002358,3,0.21133333333333335
4,0.2797,27.649172399993404,3,0.25044444444444447
5,0.3204,27.601841700001387,3,0.15233333333333332
6,0.3485,28.147764900000766,3,0.20855555555555555
7,0.3723,27.171586999989813,3,0.14455555555555555
8,0.4044,26.65710019999824,3,0.15055555555555555
9,0.4155,27.438367099995958,3,0.09822222222222222
10,0.4324,28.33884159999434,3,0.142
11,0.441,28.314234699995723,3,0.13455555555555557
12,0.4486,29.02420400000119,3,0.13311111111111112
13,0.4528,27.59982429999218,3,0.16522222222222221
14,0.4663,27.790284500006237,3,0.148
15,0.4665,28.450938199996017,3,0.19066666666666668
16,0.4764,28.54495660000248,3,0.1537777777777778
17,0.4857,28.376422500004992,3,0.18833333333333332
18,0.4883,28.55639979999978,3,0.20466666666666666
19,0.494,26.388544800007367,3,0.2058888888888889
20,0.4984,27.394333899996127,3,0.22444444444444445
21,0.5046,26.859328499995172,3,0.24744444444444444
22,0.51,26.572941400008858,3,0.285
23,0.5165,26.59678089999943,3,0.286
24,0.5174,26.64377469998726,3,0.3208888888888889
25,0.5244,26.676135100002284,3,0.3382222222222222
26,0.5263,26.793347300001187,3,0.3487777777777778
27,0.5318,27.399086200006423,3,0.40255555555555556
28,0.5328,27.110362899999018,3,0.42377777777777775
29,0.5379,27.02929469999799,3,0.507
