round,acc,t_round_s,n_malicious,asr
0,0.1,27.098410399994464,3,1.0
1,0.1878,26.74897780000174,3,0.5557777777777778
2,0.2461,26.643041199989966,3,0.4137777777777778
3,0.2676,26.72156520000135,3,0.23877777777777778
4,0.2862,26.65220579999732,3,0.24333333333333335
5,0.3255,26.767933700000867,3,0.17455555555555555
6,0.3562,26.72381789999781,3,0.22333333333333333
7,0.3856,26.480583800002933,3,0.17
8,0.407,26.64169830000901,3,0.18988888888888888
9,0.4219,26.571062499991967,3,0.15544444444444444
10,0.4314,26.738828899993678,3,0.21822222222222223
11,0.444,26.626998599997023,3,0.2427777777777778
12,0.4517,26.37162820000958,3,0.27055555555555555
13,0.4627,26.809652399999322,3,0.33511111111111114
14,0.467,27.20435620000353,3,0.33566666666666667
15,0.4762,26.769909000009648,3,0.42933333333333334
16,0.4796,26.721963600008166,3,0.4091111111111111
17,0.4907,26.555302499997197,3,0.5197777777777778
18,0.4939,26.697288299998036,3,0.5526666666666666
19,0.5003,26.49402509999345,3,0.5755555555555556
20,0.5053,28.023364699998638,3,0.6265555555555555
21,0.5101,29.282027699999162,3,0.663
22,0.5179,27.27349029999459,3,0.7117777777777777
23,0.5247,27.141848200000823,3,0.7276666666666667
24,0.5243,32.43550839999807,3,0.7585555555555555
25,0.5328,33.61091590000433,3,0.7676666666666667
26,0.5314,29.588784100007615,3,0.776
27,0.5395,32.82913350001036,3,0.7982222222222223
28,0.5405,29.58540609999909,3,0.8115555555555556
29,0.5464,27.271639500002493,3,0.8324444444444444
