round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1218,23.823727900002268,9,0,0,6,2,0,0.0,0.286
1,0.1914,36.9468377000012,9,0,0,7,5,4,0.333,0.357
2,0.2139,40.44783430000825,9,0,0,7,3,3,0.407,0.302
3,0.2405,38.62336649998906,9,0,0,5,3,1,0.389,0.298
4,0.2695,38.05030119999719,9,0,0,6,2,2,0.422,0.248
5,0.2866,38.61840400000801,9,0,0,6,3,3,0.463,0.23
6,0.3224,38.788036199999624,9,0,0,7,4,3,0.46,0.252
7,0.3004,39.94303710000531,9,0,0,6,3,2,0.444,0.256
8,0.3233,38.20333680001204,9,0,0,7,3,2,0.432,0.259
9,0.315,38.03889490000438,9,0,0,7,3,2,0.422,0.262
10,0.3305,38.157993300003,9,0,0,7,5,3,0.414,0.29
11,0.3593,37.700300699987565,9,0,0,8,4,4,0.426,0.294
12,0.4012,37.37354979998781,9,0,0,7,5,5,0.444,0.304
13,0.3024,37.68635989999166,9,0,0,7,3,2,0.437,0.303
14,0.3569,37.87900729999819,9,0,0,8,6,5,0.452,0.321
15,0.3693,38.33561879998888,9,0,0,7,6,5,0.465,0.336
16,0.3894,37.44370109999727,9,0,0,7,7,5,0.477,0.359
17,0.3445,37.93867549998686,9,0,0,8,1,1,0.457,0.344
18,0.4176,38.3469868000102,9,0,0,8,3,3,0.45,0.341
19,0.4383,36.95152560000133,9,0,0,6,4,2,0.45,0.343
20,0.4164,36.918056799986516,9,0,0,8,6,5,0.46,0.354
21,0.4435,36.20704890000343,9,0,0,6,5,4,0.475,0.355
22,0.4355,38.26814569999988,9,0,0,6,5,5,0.493,0.354
23,0.4196,36.59742339998775,9,0,0,7,6,5,0.505,0.361
24,0.452,37.07032719999552,9,0,0,7,5,4,0.511,0.364
25,0.4626,37.16429660000722,9,0,0,7,5,4,0.517,0.366
26,0.4574,36.629122900005314,9,0,0,6,7,5,0.531,0.376
27,0.471,31.049923999991734,9,0,0,6,7,5,0.544,0.384
28,0.4719,28.576295899998513,9,0,0,8,8,8,0.559,0.396
29,0.4874,28.240048899999238,9,0,0,9,3,3,0.552,0.392
