round,acc,t_round_s,n_malicious,asr
0,0.1,17.36123249999946,6,1.0
1,0.2494,17.248463099997025,6,0.245
2,0.2293,17.33098179998342,6,0.7052222222222222
3,0.3044,17.11159489999409,6,0.17233333333333334
4,0.2925,17.395626399986213,6,0.7375555555555555
5,0.335,17.135550000006333,6,0.33455555555555555
6,0.3607,17.190958100021817,6,0.8405555555555555
7,0.368,17.3470321999921,6,0.6932222222222222
8,0.3976,17.208076999988407,6,0.9013333333333333
9,0.4051,17.01786159997573,6,0.8814444444444445
10,0.4233,17.57571849998203,6,0.9136666666666666
11,0.4328,17.17353249998996,6,0.9205555555555556
12,0.4482,17.00568430000567,6,0.9278888888888889
13,0.4543,17.315247100021224,6,0.9226666666666666
14,0.4631,17.31179509998765,6,0.9102222222222223
15,0.4646,17.05539249998401,6,0.9192222222222223
16,0.4758,17.345979299978353,6,0.9162222222222223
17,0.4809,16.985019799991278,6,0.9215555555555556
18,0.4903,17.263556099991547,6,0.9284444444444444
19,0.4976,17.19062869998743,6,0.9271111111111111
20,0.5005,17.07482759997947,6,0.9247777777777778
21,0.5055,17.171086299989838,6,0.9216666666666666
22,0.5125,18.030181599984644,6,0.9268888888888889
23,0.5158,17.175400099979015,6,0.9281111111111111
24,0.5149,17.3129106000124,6,0.9251111111111111
25,0.524,17.25240070000291,6,0.936
26,0.5334,17.029958400002215,6,0.9335555555555556
27,0.5332,17.256959599995753,6,0.9285555555555556
28,0.5386,17.23777139998856,6,0.9277777777777778
29,0.5406,16.97202109999489,6,0.9357777777777778
